 >>> BOTH ARMIES RADAR CONTACTS <<< 
p10d9467ce3f870ca0a78a9669706fa29
28034.6196142087,210851.861632184,50.910370303995,-1.66056725731032,2,F,293,282,2,AC22,2,Bf-110C-7,983768052,
43157.0024301757,213465.340642468,50.9342272196778,-1.46498413054282,2,F,297,280,2,AE22,1,Bf-109E-3,983636980,
14001.0847331993,203651.050846025,50.8447865738009,-1.84002999981829,1,F,253,211,10,AB21,1,HurricaneMkI,1404796991,
46868.6691268781,62714.0820317135,49.5810360609425,-1.41664653398957,1,F,265,196,5,AE7,1,HurricaneMkI_100oct,-1151156791,
88291.988976309,73538.2886121442,49.6782228803311,-0.869000121611382,1,F,63,198,2,AI8,1,SpitfireMkIa_100oct,1107434995,
41116.7634072732,64233.2852556409,49.5946927294409,-1.4914995147315,1,F,262,186,2,AE7,1,HurricaneMkI_100oct,-531241963,
55218.23404363,208753.72224075,50.8912387413073,-1.3074464743023,1,F,327,187,2,AF21,1,SpitfireMkIa_100oct,-1894191878,
89342.8039686803,196852.813588161,50.7830570326113,-0.854925561632518,2,F,2,284,2,AI20,2,Bf-109E-3,2146436394,
45786.5773790732,68462.6756099968,49.6326833378328,-1.43075201774129,1,F,262,185,2,AE7,1,SpitfireMkIa_100oct,1484133186,
20183.4677869795,182248.688313943,50.6509965142707,-1.76121783319802,2,F,90,236,13,AC19,3,Bf-109E-3,673597330,
25381.8941726322,184732.091131365,50.6734046742268,-1.69464451549217,2,F,260,272,2,AC19,1,Bf-110C-4,-1943730902,
45728.9150682704,190881.592679101,50.728975737806,-1.43150336353517,2,F,306,281,2,AE20,2,Bf-110C-7,601431028,
9107.90899966283,102862.029018667,49.940501508022,-1.90212288786797,1,F,283,182,4,AA11,1,BeaufighterMkIF,-854518974,
69068.5572267218,87769.9897872041,49.805657870333,-1.12494434119325,2,B,165,218,13,AG9,1,Do-17Z-2,27941145,
12792.1403362871,101176.451329266,49.9254516097443,-1.85539473740854,1,F,296,183,4,AB11,1,BeaufighterMkIF,-81950755,
13224.7403988316,101372.918635164,49.9272058968668,-1.84989850007394,1,F,297,183,4,AB11,1,BeaufighterMkIF,1271414194,
47429.0968911073,188042.704232296,50.703306495933,-1.40933688418455,2,F,257,204,7,AE19,2,Bf-109E-3,-2118106729,
24407.2472849986,174647.662982147,50.582521689258,-1.70714717918556,2,F,26,232,13,AC18,2,Bf-109E-3,-489267620,
10874.0592416146,130471.56197686,50.1869098105056,-1.87974032698891,1,F,253,193,4,AB14,1,BlenheimMkIVF,1271414193,
49025.1106190129,97935.7260516353,49.8965103165315,-1.38850425806821,1,F,296,212,9,AE10,1,SpitfireMkIIa,-1586136230,
44524.6313677792,98125.3519738598,49.8982040109951,-1.44718823420865,1,F,277,200,7,AE10,1,HurricaneMkI_100oct,752515929,
41207.2375968044,98225.4900654595,49.8990984083423,-1.49032452532771,1,F,274,201,7,AE10,1,HurricaneMkI_100oct,752515930,
12471.2803629633,133701.680829414,50.2157492726245,-1.85947002580809,1,F,246,195,4,AB14,1,HurricaneMkI_100oct,-1376589674,
14349.3272336714,131563.562983771,50.196658742919,-1.83560125433779,1,B,336,184,2,AB14,1,WellingtonMkIc,536444884,
33246.5533570481,130390.367038979,50.1861849650736,-1.59341030326243,1,F,276,213,10,AD14,1,SpitfireMkIIa,-1968473254,
32679.5207375373,129528.238574532,50.1784887885583,-1.60072961654471,1,F,269,201,7,AD13,1,SpitfireMkIIa,370178906,
51906.8033347019,136931.434744365,50.244593274819,-1.35083078972329,1,B,5,187,2,AF14,8,WellingtonMkIc,-1802207276,
139710.615247454,64559.5122898301,49.5976245686813,-0.171297518854077,1,F,237,194,4,AN7,3,HurricaneMkI_100oct,-1621448360,
80053.9928795017,66806.2486838752,49.617809376106,-0.979043782087073,1,F,266,186,2,AI7,2,HurricaneMkI_100oct,805158344,
99674.9442551399,70890.3281794095,49.6544715742794,-0.716098018228167,1,F,256,186,2,AJ8,2,HurricaneMkI_100oct,-421541958,
87651.4632745352,73850.1211979964,49.6810189754965,-0.877575156796658,1,F,261,185,2,AI8,2,HurricaneMkI_100oct,1807410196,
179263.090013811,41370.5664465397,49.3884906773498,0.375806283440318,1,F,277,185,2,AR5,1,SpitfireMkIa_100oct,1693779788,
137133.526898302,82028.0828096638,49.7542833059377,-0.206664839906767,1,F,275,192,4,AN9,2,SpitfireMkIa_100oct,-848880141,
136933.0304725,81811.1385031908,49.7523412547925,-0.209414814822454,1,F,275,192,4,AN9,1,SpitfireMkIa_100oct,384911406,
94839.6716033819,92808.0042544726,49.8506976399554,-0.781165212345359,1,F,278,185,2,AJ10,1,HurricaneMkI_100oct,1917110203,
20866.7174034024,173744.823616911,50.574398770433,-1.75248358087714,2,F,92,235,13,AC18,1,Bf-109E-3,-892552147,
60091.0417025904,204712.563713911,50.8544414111049,-1.24342852274716,1,F,206,253,2,AG21,1,SpitfireMkIa_100oct,2117627989,
95336.194820066,120337.368375988,50.0964622596907,-0.774491482966723,1,F,276,183,4,AJ13,2,BeaufighterMkIF,321333772,
93763.010228409,123249.776937948,50.1224519306915,-0.795630277469512,1,F,274,183,4,AJ13,1,BeaufighterMkIF,-2017318389,
